Date,Total_Rainfall,ANOM,Flood_Height_Max,Temperature,Dew Point,Humidity,Wind Speed,Pressure
7/22/2010,1.5,-1.07,0,82.125,77.583,86.542,4.850,29.688
7/23/2010,24.5,-1.07,0,78.880,75.960,91.400,5.083,29.686
7/24/2010,0,-1.07,0,79.042,76.250,91.750,4.611,29.678
7/25/2010,4,-1.07,0,80.318,75.455,86.136,5.591,29.663
7/26/2010,2.3,-1.07,0,81.500,76.333,84.708,4.389,29.671
7/27/2010,38.5,-1.07,0,81.708,76.917,86.125,3.450,29.715
7/28/2010,0.5,-1.07,0,82.417,76.083,82.042,4.727,29.731
7/29/2010,2.5,-1.07,0,78.840,75.720,91.120,4.300,29.731
7/30/2010,7.5,-1.07,0,82.000,74.917,80.333,4.913,29.733
7/31/2010,4,-1.07,0,82.292,75.250,80.333,3.435,29.728
8/1/2010,18,-1.38,0,82.833,76.250,81.708,3.826,29.745
8/2/2010,86,-1.38,0,81.292,77.167,87.583,3.524,29.734
8/3/2010,8.5,-1.38,0,78.417,74.583,88.833,4.263,29.725
8/4/2010,0,-1.38,0,81.600,75.160,81.920,5.458,29.660
8/5/2010,10.3,-1.38,0,78.583,74.542,88.000,5.542,29.698
8/6/2010,0.5,-1.38,0,79.917,74.458,84.083,6.625,29.708
8/7/2010,0,-1.38,0,82.913,75.087,78.913,4.227,29.667
8/8/2010,0,-1.38,0,83.167,77.583,83.750,4.591,29.670
8/9/2010,0.9,-1.38,0,83.458,78.500,84.958,2.538,29.666
8/10/2010,7.6,-1.38,0,82.080,77.200,85.240,3.560,29.688
8/11/2010,0.5,-1.38,0,83.958,75.833,77.458,4.957,29.700
8/12/2010,0,-1.38,0,85.208,79.250,81.958,3.826,29.676
8/13/2010,0,-1.38,0,84.261,78.130,82.304,3.895,29.655
8/14/2010,5.8,-1.38,0,83.375,78.583,85.958,4.158,29.668
8/15/2010,8.5,-1.38,0,81.583,77.083,86.875,5.000,29.716
8/16/2010,7,-1.38,0,82.625,76.167,81.708,3.667,29.703
8/17/2010,42,-1.38,0,83.609,77.609,82.217,4.609,29.659
8/18/2010,24,-1.38,0,81.391,77.261,87.609,3.636,29.661
8/19/2010,10.5,-1.38,0,81.870,77.000,85.696,4.591,29.678
8/20/2010,0,-1.38,0,80.261,76.565,88.870,5.389,29.702
8/21/2010,63,-1.38,0,79.875,76.333,89.250,4.050,29.686
8/22/2010,9,-1.38,0,77.304,73.696,89.652,3.900,29.706
8/23/2010,1,-1.38,0,83.292,75.000,77.083,4.783,29.658
8/24/2010,3,-1.38,0,83.783,74.870,75.870,3.684,29.686
8/25/2010,0,-1.38,0,83.292,76.000,79.917,4.000,29.719
8/26/2010,0,-1.38,0,83.043,75.391,79.043,3.938,29.707
8/27/2010,1.5,-1.38,0,84.083,77.000,80.167,4.316,29.695
8/28/2010,7.5,-1.38,0,84.087,75.957,78.043,4.136,29.704
8/29/2010,25.5,-1.38,0,81.792,76.667,85.042,3.300,29.728
8/30/2010,11,-1.38,0,82.458,75.250,80.208,4.643,29.703
8/31/2010,9.3,-1.38,0,82.750,76.400,82.150,4.235,29.681
9/1/2010,35.5,-1.59,0,82.478,76.043,82.043,5.091,29.682
9/2/2010,0,-1.59,0,82.583,77.417,84.667,3.476,29.691
9/3/2010,23,-1.59,0,82.125,77.292,85.667,3.944,29.685
9/4/2010,3.5,-1.59,0,81.304,76.261,85.000,3.579,29.702
9/5/2010,6,-1.59,0,79.875,76.667,90.292,2.857,29.733
9/6/2010,0,-1.59,0,80.292,76.417,88.417,3.048,29.719
9/7/2010,0.5,-1.59,0,81.478,77.087,86.957,4.957,29.697
9/8/2010,1,-1.59,0,80.455,76.000,86.591,3.368,29.723
9/9/2010,87,-1.59,0,81.391,76.913,86.826,4.381,29.717
9/10/2010,14.3,-1.59,0,78.208,74.250,88.375,5.667,29.748
9/11/2010,18.5,-1.59,0,81.083,74.417,81.542,4.130,29.715
9/12/2010,0,-1.59,0,81.783,75.304,81.739,3.333,29.713
9/13/2010,0,-1.59,0,81.565,76.043,84.174,4.105,29.697
9/14/2010,31,-1.59,0,83.042,76.083,80.667,3.773,29.681
9/15/2010,18.5,-1.59,0,79.917,75.500,87.333,3.167,29.694
9/16/2010,0,-1.59,0,82.208,75.250,81.167,3.294,29.685
9/17/2010,1.5,-1.59,0,81.957,76.739,84.739,5.048,29.676
9/18/2010,20.5,-1.59,0,78.667,75.083,89.250,3.875,29.713
9/19/2010,12.5,-1.59,0,82.000,76.083,83.208,4.333,29.666
9/20/2010,25.5,-1.59,0,82.333,77.417,85.625,3.522,29.663
9/21/2010,0,-1.59,0,83.833,76.000,78.208,4.417,29.670
9/22/2010,0,-1.59,0,85.565,75.522,72.130,5.667,29.647
9/23/2010,0,-1.59,0,84.739,78.696,82.304,5.136,29.651
9/24/2010,0,-1.59,0,82.565,78.130,86.696,4.333,29.676
9/25/2010,7.5,-1.59,0,82.000,77.833,87.917,3.238,29.688
9/26/2010,6,-1.59,0,81.125,77.500,88.833,3.238,29.705
9/27/2010,18.5,-1.59,0,82.125,77.417,86.375,3.636,29.684
9/28/2010,17.5,-1.59,0,79.583,76.750,91.292,4.783,29.676
9/29/2010,2,-1.59,0,79.875,75.500,87.208,5.250,29.665
9/30/2010,41.5,-1.59,0,80.875,75.917,85.583,5.609,29.629
10/1/2010,1.5,-1.69,0,82.000,76.833,84.458,4.783,29.603
10/2/2010,5.5,-1.69,0,83.125,77.333,83.500,4.950,29.606
10/3/2010,0.5,-1.69,0,83.375,77.083,82.167,7.208,29.623
10/4/2010,0,-1.69,0,85.000,77.083,78.042,7.409,29.626
10/5/2010,0,-1.69,0,86.773,76.545,71.773,6.000,29.619
10/6/2010,10,-1.69,0,84.292,78.333,82.250,4.684,29.639
10/7/2010,74,-1.69,0,81.708,77.833,88.250,5.762,29.655
10/8/2010,0,-1.69,0,79.478,74.826,86.609,8.652,29.689
10/9/2010,0,-1.69,0,80.667,73.667,80.125,7.625,29.655
10/10/2010,0,-1.69,0,80.417,73.792,81.375,6.875,29.681
10/11/2010,4.5,-1.69,0,79.458,73.667,83.208,4.208,29.730
10/12/2010,0,-1.69,0,82.292,75.042,80.083,3.421,29.719
10/13/2010,0,-1.69,0,80.783,73.957,81.217,5.130,29.704
10/14/2010,73.5,-1.69,0,82.208,76.000,82.333,4.875,29.661
10/15/2010,26,-1.69,0,81.417,74.167,79.708,4.158,29.700
10/16/2010,0,-1.69,0,82.609,75.087,79.696,3.000,29.680
10/17/2010,0,-1.69,0,82.957,77.000,82.913,4.529,29.673
10/18/2010,0,-1.69,0,83.348,76.478,81.087,4.067,29.683
10/19/2010,13.8,-1.69,0,81.792,76.625,85.042,4.048,29.700
10/20/2010,4.5,-1.69,0,83.348,76.304,80.478,5.043,29.681
10/21/2010,0,-1.69,0,83.583,76.917,81.375,4.182,29.655
10/22/2010,0.5,-1.69,0,82.458,76.167,82.333,4.190,29.651
10/23/2010,14.5,-1.69,0,81.130,75.957,85.391,4.778,29.683
10/24/2010,0,-1.69,0,82.542,76.833,83.625,2.857,29.653
10/25/2010,30,-1.69,0,82.167,75.958,82.125,4.682,29.676
10/26/2010,98.7,-1.69,0,81.542,75.958,83.792,4.217,29.693
10/27/2010,4.5,-1.69,0,79.909,75.818,87.864,4.864,29.698
10/28/2010,24.3,-1.69,0,80.043,75.174,86.087,6.238,29.677
10/29/2010,5,-1.69,0,80.957,75.435,84.087,4.818,29.668
10/30/2010,0,-1.69,0,82.476,75.762,81.286,4.158,29.647
10/31/2010,16,-1.69,0,80.042,75.583,86.750,3.381,29.654
11/1/2010,19.5,-1.64,0,82.000,76.167,82.792,2.583,29.618
11/2/2010,9.3,-1.64,0,80.957,74.435,81.783,4.391,29.648
11/3/2010,5.7,-1.64,0,81.500,74.542,80.667,4.208,29.701
11/4/2010,0,-1.64,0,83.917,76.583,79.417,4.316,29.685
11/5/2010,0,-1.64,0,82.250,77.083,85.042,3.714,29.676
11/6/2010,0.5,-1.64,0,80.208,75.667,86.917,4.368,29.685
11/7/2010,0.5,-1.64,0,82.429,76.238,82.381,3.118,29.674
11/8/2010,106.5,-1.64,0,78.870,76.043,91.565,3.200,29.706
11/9/2010,10,-1.64,0,80.348,75.957,87.087,4.381,29.749
11/10/2010,36.5,-1.64,0,80.391,75.522,85.870,5.304,29.754
11/11/2010,2.5,-1.64,0,80.917,75.000,83.667,2.857,29.709
11/12/2010,0,-1.64,0,82.125,76.667,84.750,4.050,29.639
11/13/2010,11,-1.64,0,82.091,77.000,85.091,4.556,29.664
11/14/2010,13.8,-1.64,0,80.136,76.727,89.455,2.947,29.727
11/15/2010,14.5,-1.64,0,80.625,76.833,88.583,3.870,29.721
11/16/2010,0,-1.64,0,80.591,76.182,86.682,2.895,29.682
11/17/2010,33.5,-1.64,0,81.870,77.261,86.609,4.950,29.665
11/18/2010,22,-1.64,0,79.500,75.091,87.364,3.952,29.712
11/19/2010,24.5,-1.64,0,81.450,75.300,82.800,3.706,29.690
11/20/2010,0.5,-1.64,0,81.913,76.304,83.696,3.235,29.634
11/21/2010,1,-1.64,0,80.130,75.739,87.087,3.478,29.640
11/22/2010,12.5,-1.64,0,80.750,75.500,84.917,4.250,29.629
11/23/2010,0,-1.64,0,82.167,75.833,82.250,3.211,29.628
11/24/2010,6.5,-1.64,0,81.348,77.696,88.565,3.333,29.643
11/25/2010,5,-1.64,0,81.261,76.043,84.913,4.522,29.660
11/26/2010,70,-1.64,0,80.304,75.000,84.870,3.429,29.656
11/27/2010,6.5,-1.64,0,80.833,76.000,85.792,4.182,29.668
11/28/2010,0,-1.64,0,82.957,76.652,81.870,5.136,29.642
11/29/2010,1,-1.64,0,83.292,77.583,83.500,3.500,29.610
11/30/2010,6.5,-1.64,0,82.412,77.235,85.059,3.882,29.596
12/1/2010,8.5,-1.6,0,80.857,76.810,87.857,2.118,29.586
12/2/2010,1.5,-1.6,0,82.375,77.167,84.958,3.227,29.603
12/3/2010,3.5,-1.6,0,81.818,77.727,87.682,3.500,29.603
12/4/2010,0,-1.6,0,83.783,76.130,79.087,4.810,29.558
12/5/2010,9,-1.6,0,82.227,77.091,85.091,4.190,29.582
12/6/2010,17.3,-1.6,0,79.400,75.000,87.250,5.053,29.621
12/7/2010,22,-1.6,0,77.174,74.913,93.348,2.647,29.631
12/8/2010,6,-1.6,0,81.542,75.500,82.917,5.875,29.613
12/9/2010,0,-1.6,0,80.375,75.292,85.292,5.900,29.623
12/10/2010,10,-1.6,0,79.958,74.667,85.000,8.958,29.629
12/11/2010,45,-1.6,0,76.792,73.458,90.250,4.000,29.639
12/12/2010,0,-1.6,0,80.136,73.955,82.636,3.864,29.596
12/13/2010,0,-1.6,0,82.417,76.667,83.542,4.042,29.644
12/14/2010,1,-1.6,0,79.826,75.870,88.522,4.588,29.668
12/15/2010,0.5,-1.6,0,80.476,76.143,87.333,3.176,29.630
12/16/2010,6,-1.6,0,80.905,76.905,88.095,4.235,29.621
12/17/2010,0.5,-1.6,0,82.783,76.217,81.522,4.909,29.592
12/18/2010,48.5,-1.6,0,82.042,76.917,85.250,4.227,29.621
12/19/2010,21.5,-1.6,0,78.292,75.000,90.208,3.826,29.704
12/20/2010,0,-1.6,0,78.773,73.727,85.773,3.368,29.689
12/21/2010,33.5,-1.6,0,81.000,75.435,84.391,3.783,29.625
12/22/2010,14,-1.6,0,80.043,74.652,84.870,4.957,29.605
12/23/2010,125,-1.6,0,79.333,74.750,86.708,3.409,29.630
12/24/2010,7.5,-1.6,0,78.000,74.652,90.217,4.176,29.639
12/25/2010,0.5,-1.6,0,80.500,75.333,85.208,4.000,29.583
12/26/2010,37.5,-1.6,0,80.870,75.435,84.304,3.864,29.609
12/27/2010,8.5,-1.6,0,80.391,75.130,84.565,5.000,29.625
12/28/2010,0,-1.6,0,81.870,76.739,85.087,3.739,29.633
12/29/2010,16,-1.6,0,80.476,76.429,88.143,4.095,29.651
12/30/2010,52,-1.6,0,79.750,75.500,87.700,3.556,29.660
12/31/2010,0.5,-1.6,0,79.909,75.455,87.182,3.238,29.644
1/1/2011,7.2,-1.54,0,81.130,74.913,82.348,4.895,29.608
1/2/2011,1.1,-1.54,0,81.696,75.957,83.261,7.111,29.607
1/3/2011,34.5,-1.54,0,82.458,77.750,85.917,4.739,29.613
1/4/2011,4.5,-1.54,0,79.174,75.783,90.000,3.826,29.652
1/5/2011,9,-1.54,0,81.652,75.174,81.696,4.227,29.633
1/6/2011,16.3,-1.54,0,80.182,75.273,86.273,5.353,29.640
1/7/2011,4,-1.54,0,79.792,75.250,86.542,5.783,29.644
1/8/2011,31,-1.54,0,81.833,76.000,83.458,3.739,29.633
1/9/2011,0.5,-1.54,0,81.957,76.304,83.348,8.130,29.604
1/10/2011,4,-1.54,0,83.417,77.250,81.833,7.458,29.536
1/11/2011,9,-1.54,0,82.000,76.000,82.917,5.455,29.564
1/12/2011,3,-1.54,0,81.304,75.696,84.000,3.955,29.580
1/13/2011,103,-1.54,0,79.826,76.391,89.870,2.900,29.608
1/14/2011,37,-1.54,0,80.375,75.500,85.833,5.182,29.624
1/15/2011,39.5,-1.54,0,79.043,74.391,87.000,4.909,29.670
1/16/2011,1.5,-1.54,0,76.909,74.636,93.545,4.500,29.665
1/17/2011,0.5,-1.54,0,77.636,75.091,92.773,3.118,29.660
1/18/2011,10.5,-1.54,0,78.591,75.091,89.955,3.636,29.670
1/19/2011,15,-1.54,0,78.500,74.458,88.250,5.500,29.683
1/20/2011,0.5,-1.54,0,79.542,74.500,85.667,3.500,29.676
1/21/2011,2,-1.54,0,80.261,75.348,85.783,3.632,29.678
1/22/2011,99.5,-1.54,0,81.250,74.750,81.708,5.478,29.695
1/23/2011,12.8,-1.54,0,79.174,74.652,87.130,3.000,29.732
1/24/2011,14.5,-1.54,0,79.783,75.522,87.522,5.381,29.704
1/25/2011,0,-1.54,0,80.571,75.952,86.381,7.095,29.693
1/26/2011,93.8,-1.54,0,81.500,74.227,79.864,4.238,29.715
1/27/2011,5.5,-1.54,0,80.524,75.571,85.952,7.350,29.717
1/28/2011,0.5,-1.54,0,81.783,73.826,77.913,6.000,29.682
1/29/2011,0,-1.54,0,81.087,74.391,81.391,8.300,29.667
1/30/2011,19,-1.54,0,81.565,75.522,82.870,10.000,29.704
1/31/2011,32.5,-1.54,0,76.565,73.783,91.609,4.318,29.725
2/1/2011,0,-1.11,0,78.792,73.667,85.250,5.174,29.715
2/2/2011,0,-1.11,0,81.833,75.000,80.875,8.958,29.698
2/3/2011,0,-1.11,0,81.286,74.810,81.714,9.429,29.689
2/4/2011,0,-1.11,0,76.182,73.636,92.682,4.400,29.700
2/5/2011,0,-1.11,0,78.043,74.478,90.130,6.045,29.691
2/6/2011,0,-1.11,0,77.667,75.333,93.083,3.955,29.679
2/7/2011,0,-1.11,0,76.261,72.739,89.565,3.714,29.672
2/8/2011,0,-1.11,0,79.542,74.583,85.875,3.348,29.631
2/9/2011,0.5,-1.11,0,79.522,75.435,88.130,2.810,29.635
2/10/2011,10,-1.11,0,80.708,76.583,87.750,6.045,29.644
2/11/2011,4.5,-1.11,0,80.542,76.583,88.375,4.826,29.666
2/12/2011,9.8,-1.11,0,78.208,74.417,89.042,4.864,29.700
2/13/2011,0.5,-1.11,0,79.609,75.000,86.696,3.333,29.694
2/14/2011,0,-1.11,0,81.750,75.667,82.625,6.048,29.669
2/15/2011,20.5,-1.11,0,83.333,76.619,80.476,8.667,29.677
2/16/2011,30.5,-1.11,0,79.522,76.043,89.783,4.476,29.728
2/17/2011,12.5,-1.11,0,79.043,75.609,89.870,4.227,29.727
2/18/2011,0,-1.11,0,79.182,75.091,88.182,5.111,29.676
2/19/2011,53.5,-1.11,0,81.208,76.500,86.292,8.625,29.683
2/20/2011,43.5,-1.11,0,81.261,76.913,87.174,4.048,29.693
2/21/2011,43,-1.11,0,78.478,74.522,88.739,5.130,29.734
2/22/2011,0.5,-1.11,0,80.895,76.474,86.895,8.105,29.706
2/23/2011,0.5,-1.11,0,81.458,77.667,88.583,3.682,29.691
2/24/2011,0,-1.11,0,81.087,76.652,86.826,3.421,29.685
2/25/2011,0,-1.11,0,80.682,75.909,86.045,6.368,29.661
2/26/2011,0,-1.11,0,81.583,76.167,84.417,8.583,29.631
2/27/2011,1.5,-1.11,0,81.174,76.043,85.304,6.318,29.659
2/28/2011,52.5,-1.11,0,80.870,76.304,86.609,6.217,29.639
3/1/2011,49.5,-0.92,0,78.478,74.826,89.739,4.381,29.655
3/2/2011,2,-0.92,0,77.522,73.087,87.652,5.217,29.687
3/3/2011,1,-0.92,0,79.042,73.583,84.667,3.150,29.684
3/4/2011,0,-0.92,0,80.250,75.417,86.125,4.000,29.653
3/5/2011,6,-0.92,0,81.043,74.609,82.174,4.174,29.674
3/6/2011,0,-0.92,0,81.208,74.833,82.625,3.714,29.706
3/7/2011,10,-0.92,0,81.000,76.167,85.958,3.682,29.713
3/8/2011,0.5,-0.92,0,81.304,74.565,80.826,6.227,29.708
3/9/2011,10,-0.92,0,80.833,75.542,84.750,4.870,29.721
3/10/2011,8.3,-0.92,0,82.545,75.636,80.636,5.857,29.685
3/11/2011,39,-0.92,0,80.750,75.917,86.125,8.458,29.669
3/12/2011,8.5,-0.92,0,81.043,75.957,85.478,7.304,29.677
3/13/2011,11.8,-0.92,0,80.125,74.583,84.458,4.364,29.694
3/14/2011,11,-0.92,0,80.833,75.583,84.917,4.739,29.673
3/15/2011,1.8,-0.92,0,81.208,76.917,87.375,3.625,29.649
3/16/2011,4,-0.92,0,79.708,75.750,88.458,3.818,29.650
3/17/2011,5,-0.92,0,81.458,75.333,82.625,4.304,29.674
3/18/2011,15.5,-0.92,0,80.435,76.391,88.261,3.591,29.672
3/19/2011,28.5,-0.92,0,81.600,77.400,87.000,4.222,29.636
3/20/2011,125.3,-0.92,0,81.318,76.364,85.727,4.636,29.650
3/21/2011,81.5,-0.92,0,79.000,74.600,87.300,4.750,29.690
3/22/2011,25.5,-0.92,0,78.591,74.455,87.909,4.409,29.697
3/23/2011,13.5,-0.92,0,77.750,73.833,88.333,4.391,29.686
3/24/2011,5.5,-0.92,0,79.652,74.304,85.000,3.478,29.687
3/25/2011,0,-0.92,0,80.125,75.333,86.250,4.318,29.704
3/26/2011,0,-0.92,0,78.909,74.636,87.818,6.053,29.705
3/27/2011,0,-0.92,0,79.650,74.900,86.550,4.188,29.680
3/28/2011,29.5,-0.92,0,80.217,74.826,84.565,4.261,29.661
3/29/2011,30,-0.92,0,80.045,75.364,86.591,4.000,29.663
3/30/2011,8,-0.92,0,80.773,75.909,86.091,3.909,29.663
3/31/2011,0.5,-0.92,0,81.217,76.130,85.217,3.826,29.660
4/1/2011,0,-0.76,0,83.208,76.667,81.208,6.042,29.664
4/2/2011,15,-0.76,0,83.333,76.583,80.958,4.952,29.676
4/3/2011,2.8,-0.76,0,82.208,77.417,85.708,4.773,29.674
4/4/2011,2,-0.76,0,83.167,77.167,82.708,7.208,29.675
4/5/2011,1,-0.76,0,78.792,75.250,89.750,6.042,29.691
4/6/2011,0,-0.76,0,81.583,76.000,84.250,6.208,29.696
4/7/2011,0,-0.76,0,82.458,75.333,79.875,4.000,29.711
4/8/2011,0,-0.76,0,82.875,76.750,82.292,6.909,29.701
4/9/2011,4.5,-0.76,0,79.708,75.625,87.125,6.375,29.745
4/10/2011,11.5,-0.76,0,80.417,75.000,84.083,4.591,29.763
4/11/2011,0.8,-0.76,0,82.217,76.130,82.478,5.300,29.700
4/12/2011,11,-0.76,0,81.100,75.700,84.550,5.053,29.732
4/13/2011,4.3,-0.76,0,80.850,75.600,84.900,4.789,29.726
4/14/2011,30.5,-0.76,0,82.826,76.478,82.130,4.300,29.669
4/15/2011,8.5,-0.76,0,82.273,76.273,82.773,3.400,29.660
4/16/2011,2.5,-0.76,0,81.227,75.818,84.409,3.818,29.701
4/17/2011,9.5,-0.76,0,81.250,76.833,87.125,3.200,29.706
4/18/2011,1.8,-0.76,0,82.214,76.000,82.571,4.273,29.690
4/19/2011,0,-0.76,0,82.214,76.000,82.571,4.273,29.690
4/20/2011,0,-0.76,0,84.222,75.000,74.000,6.222,29.683
4/21/2011,10.5,-0.76,0,83.292,76.833,81.417,4.652,29.701
4/22/2011,7.5,-0.76,0,83.391,76.826,81.391,3.789,29.676
4/23/2011,0,-0.76,0,82.522,77.609,85.304,4.056,29.653
4/24/2011,18.5,-0.76,0,83.250,77.333,82.917,5.474,29.644
4/25/2011,0,-0.76,0,81.318,76.727,86.409,4.550,29.657
4/26/2011,1,-0.76,0,83.304,77.783,84.000,3.474,29.651
4/27/2011,74.5,-0.76,0,82.958,77.417,84.042,4.381,29.639
4/28/2011,1,-0.76,0,83.000,76.000,80.227,4.864,29.633
4/29/2011,12.5,-0.76,0,85.409,78.364,79.591,5.682,29.610
4/30/2011,89.5,-0.76,0,82.682,78.364,86.864,4.650,29.645
5/1/2011,0,-0.52,0,82.381,77.571,85.762,4.190,29.649
5/2/2011,117,-0.52,0,80.182,76.909,90.091,4.227,29.659
5/3/2011,8.5,-0.52,0,81.048,74.048,80.667,6.000,29.661
5/4/2011,3,-0.52,0,81.292,76.000,84.625,3.700,29.670
5/5/2011,0,-0.52,0,82.409,76.273,82.409,4.182,29.682
5/6/2011,3,-0.52,0,82.417,77.417,85.667,3.667,29.683
5/7/2011,30,-0.52,0,83.583,78.167,84.000,3.458,29.660
5/8/2011,0.5,-0.52,0,83.000,78.083,85.042,4.292,29.661
5/9/2011,1.5,-0.52,0,83.364,77.636,83.409,4.300,29.689
5/10/2011,0,-0.52,0,84.083,77.583,81.417,3.304,29.703
5/11/2011,0,-0.52,0,84.826,78.217,81.217,3.300,29.690
5/12/2011,28,-0.52,0,84.250,78.900,83.450,4.278,29.678
5/13/2011,35,-0.52,0,79.913,75.870,88.130,5.000,29.697
5/14/2011,0,-0.52,0,83.143,77.381,83.333,3.778,29.684
5/15/2011,36.5,-0.52,0,83.478,78.043,84.435,4.600,29.740
5/16/2011,2.5,-0.52,0,81.208,77.667,89.375,2.905,29.766
5/17/2011,3.8,-0.52,0,81.083,75.917,85.250,3.200,29.731
5/18/2011,2,-0.52,0,82.750,77.583,84.792,4.375,29.708
5/19/2011,0,-0.52,0,83.000,76.917,82.625,3.850,29.720
5/20/2011,0,-0.52,0,80.542,76.667,88.583,2.500,29.699
5/21/2011,0,-0.52,0,82.583,78.083,86.583,4.188,29.666
5/22/2011,13.3,-0.52,0,80.696,76.000,86.609,3.600,29.695
5/23/2011,0,-0.52,0,82.583,76.500,82.375,3.043,29.690
5/24/2011,15,-0.52,0,83.696,76.652,80.261,3.571,29.668
5/25/2011,0,-0.52,0,83.958,77.250,81.042,2.600,29.643
5/26/2011,18.7,-0.52,0,82.913,78.043,85.783,3.000,29.637
5/27/2011,7.6,-0.52,0,82.375,77.250,84.792,5.333,29.640
5/28/2011,0,-0.52,0,82.625,77.083,83.792,4.208,29.661
5/29/2011,50.5,-0.52,0,81.292,76.667,86.583,3.810,29.719
5/30/2011,0,-0.52,0,82.625,76.333,82.792,3.000,29.709
5/31/2011,0,-0.52,0,83.792,77.500,82.083,3.650,29.681
6/1/2011,0,-0.38,0,83.250,77.250,82.792,3.136,29.679
6/2/2011,15.5,-0.38,0,83.083,78.417,85.542,3.286,29.710
6/3/2011,0,-0.38,0,84.583,77.583,80.375,5.353,29.689
6/4/2011,16.5,-0.38,0,85.083,78.917,81.708,3.333,29.646
6/5/2011,0,-0.38,0,83.667,79.000,85.286,4.714,29.656
6/6/2011,23.5,-0.38,0,80.952,77.381,89.095,4.263,29.699
6/7/2011,72,-0.38,0,78.304,75.870,93.000,3.826,29.723
6/8/2011,1.5,-0.38,0,80.833,75.667,85.375,4.524,29.703
6/9/2011,0,-0.38,0,83.000,76.000,80.750,2.316,29.666
6/10/2011,92,-0.38,0,83.583,76.833,81.000,3.476,29.648
6/11/2011,28.5,-0.38,0,80.667,75.750,85.917,4.391,29.698
6/12/2011,20.2,-0.38,0,81.417,75.667,83.917,3.609,29.700
6/13/2011,31.6,-0.38,0,80.458,74.750,83.958,5.619,29.711
6/14/2011,14,-0.38,0,81.625,76.000,84.292,4.208,29.700
6/15/2011,0,-0.38,0,80.667,73.875,80.583,5.650,29.725
6/16/2011,0,-0.38,0,80.042,75.000,85.833,3.913,29.714
6/17/2011,0,-0.38,0,81.792,75.917,82.708,3.333,29.700
6/18/2011,0,-0.38,0,84.167,77.833,81.750,4.826,29.670
6/19/2011,11,-0.38,0,83.125,78.000,84.958,3.542,29.650
6/20/2011,0,-0.38,0,83.261,76.565,81.130,2.650,29.668
6/21/2011,0,-0.38,0,84.217,77.522,80.957,2.611,29.653
6/22/2011,63.8,-0.38,0,84.583,79.417,84.667,5.000,29.608
6/23/2011,0,-0.38,0,81.739,77.783,87.826,4.409,29.600
6/24/2011,6,-0.38,0,84.333,78.167,82.042,4.381,29.604
6/25/2011,10,-0.38,0,85.261,79.435,82.739,4.778,29.631
6/26/2011,11,-0.38,0,85.522,78.478,79.522,5.091,29.663
6/27/2011,0,-0.38,0,84.435,78.217,82.217,2.952,29.643
6/28/2011,0.5,-0.38,0,84.333,78.417,82.833,2.588,29.648
6/29/2011,20.3,-0.38,0,80.958,76.250,86.375,2.625,29.690
6/30/2011,9.5,-0.38,0,77.762,75.381,93.048,1.800,29.724
7/1/2011,38,-0.42,0,80.870,74.913,83.043,4.474,29.720
7/2/2011,0.5,-0.42,0,80.810,75.000,83.667,2.077,29.699
7/3/2011,2.5,-0.42,0,82.000,75.833,82.500,3.111,29.685
7/4/2011,23,-0.42,0,77.130,74.304,91.826,3.143,29.730
7/5/2011,1.5,-0.42,0,80.435,74.217,82.478,2.682,29.716
7/6/2011,0,-0.42,0,80.826,74.217,81.217,2.316,29.685
7/7/2011,0,-0.42,0,82.208,76.667,84.125,2.071,29.694
7/8/2011,0,-0.42,0,83.000,78.143,85.619,3.200,29.709
7/9/2011,0,-0.42,0,83.435,77.696,83.435,3.692,29.674
7/10/2011,3,-0.42,0,83.778,77.333,81.833,2.000,29.643
7/11/2011,0,-0.42,0,83.458,76.917,81.833,2.500,29.648
7/12/2011,0,-0.42,0,84.150,77.500,81.150,3.727,29.620
7/13/2011,0.5,-0.42,0,82.870,76.957,82.696,3.045,29.661
7/14/2011,1.5,-0.42,0,82.130,75.783,82.174,3.176,29.669
7/15/2011,17.5,-0.42,0,81.583,77.250,87.292,4.833,29.685
7/16/2011,42.3,-0.42,0,80.542,76.917,89.000,3.158,29.691
7/17/2011,7.5,-0.42,0,80.250,76.167,88.083,3.313,29.691
7/18/2011,1.5,-0.42,0,81.682,77.273,87.000,2.071,29.694
7/19/2011,0,-0.42,0,82.217,78.391,88.217,1.545,29.687
7/20/2011,0,-0.42,0,81.783,78.043,88.522,2.636,29.702
7/21/2011,0,-0.42,0,81.826,77.870,88.043,3.000,29.687
7/22/2011,0,-0.42,0,78.304,74.957,90.261,3.450,29.689
7/23/2011,0,-0.42,0,79.167,74.667,87.375,5.136,29.671
7/24/2011,0,-0.42,0,83.588,74.412,74.882,4.563,29.660
7/25/2011,0,-0.42,0,80.625,77.167,89.250,3.400,29.683
7/26/2011,0,-0.42,0,82.957,77.696,84.652,4.000,29.680
7/27/2011,0,-0.42,0,83.250,77.833,84.375,5.167,29.660
7/28/2011,0,-0.42,0,83.042,78.417,85.958,4.130,29.641
7/29/2011,0,-0.42,0,83.045,79.455,89.136,3.818,29.635
7/30/2011,0,-0.42,0,82.409,76.909,84.182,3.063,29.631
7/31/2011,0,-0.42,0,82.350,76.300,82.950,2.733,29.659
8/1/2011,0,-0.64,0,83.261,77.261,83.130,2.824,29.648
8/2/2011,0,-0.64,0,83.348,76.913,82.130,2.467,29.686
